BlockX,BlockY,x,y,TreeNum,species,spgroup,Diameter (dbc cm),Stem Height,Volume (m3),status,PROD,Damage(Cut angle),Damage STEM,Damage Crown,d30,VOL30
4,9,336,820,T0409336820,CHKM,5,12.5,6,0.07,KEEP,,,,,24.5,0.2
4,9,378,835,T0409378835,CHKO,5,10.7,5,0.06,KEEP,,,,,22.7,0.17
4,9,331,838,T0409331838,KRYS,5,13.3,6,0.08,KEEP,,,,,25.3,0.21
4,9,326,894,T0409326894,TTRV,5,6.7,9,0.04,KEEP,,,,,18.7,0.13
4,9,340,871,T0409340871,CHKM,5,7.1,5,0.04,KEEP,,,,,19.1,0.13
4,9,375,829,T0409375829,HUDN,5,5.4,7,0.04,VICTIM,,,0.04,,,
4,9,376,892,T0409376892,SROL,5,14.6,6,0.09,KEEP,,,,,26.6,0.23
4,9,365,812,T0409365812,CHKM,5,13.8,8,0.08,KEEP,,,,,25.8,0.22
4,9,372,856,T0409372856,SYCR,5,8.1,5,0.05,KEEP,,,,,20.1,0.14
4,9,399,812,T0409399812,CHKR,5,7.9,5,0.05,KEEP,,,,,19.9,0.14
4,9,341,818,T0409341818,MASK,5,11.3,7,0.07,KEEP,,,,,23.3,0.18
4,9,331,848,T0409331848,ANKM,5,7.8,7,0.05,KEEP,,,,,19.8,0.14
4,9,304,848,T0409304848,TTRV,5,9.4,6,0.05,KEEP,,,,,21.4,0.16
4,9,312,817,T0409312817,CHMC,5,9.2,5,0.05,KEEP,,,,,21.2,0.16
4,9,356,805,T0409356805,KREL,5,13.5,8,0.08,KEEP,,,,,25.5,0.21
4,9,360,801,T0409360801,CHKO,5,12.1,7,0.07,KEEP,,,,,24.1,0.19
4,9,356,861,T0409356861,CHMC,5,7.6,7,0.05,KEEP,,,,,19.6,0.14
4,9,302,898,T0409302898,CHKM,5,13.7,7,0.08,VICTIM,,,,0.04,25.7,0.21
4,9,316,818,T0409316818,PRLO,5,14.3,7,0.09,KEEP,,,,,26.3,0.22
4,9,391,898,T0409391898,TEPI,5,8.7,7,0.05,VICTIM,,,0.05,,,
4,9,365,802,T0409365802,DYKL,5,14.2,10,0.09,KEEP,,,,,26.2,0.22
4,9,394,813,T0409394813,SKRM,5,5.0,8,0.04,VICTIM,,,0.04,,,
4,9,387,810,T0409387810,SRAL,5,9.7,10,0.06,VICTIM,,,,0.03,21.7,0.16
4,9,322,823,T0409322823,SYCR,5,7.0,10,0.04,KEEP,,,,,19.0,0.13
4,9,373,827,T0409373827,THNR,5,9.2,10,0.05,VICTIM,,,0.05,,,
4,9,384,860,T0409384860,KRAY,5,21.5,15,0.16,KEEP,,,,,39.5,0.71
4,9,387,837,T0409387837,BENG,5,25.8,13,0.22,KEEP,,,,,43.8,0.95
4,9,343,829,T0409343829,CHBK,5,28.6,12,0.26,KEEP,,,,,46.6,1.12
4,9,331,838,T0409331838,SMPN,5,18.4,15,0.12,KEEP,,,,,36.4,0.56
4,9,366,877,T0409366877,SMPN,5,19.9,12,0.14,KEEP,,,,,37.9,0.63
4,9,397,806,T0409397806,CHBK,5,17.6,11,0.12,KEEP,,,,,35.6,0.52
4,9,355,876,T0409355876,KRYS,5,26.4,11,0.23,VICTIM,,,,0.115,44.4,0.99
4,9,338,836,T0409338836,DYKL,5,17.6,12,0.12,KEEP,,,,,35.6,0.52
4,9,314,821,T0409314821,KRAY,5,27.3,12,0.24,KEEP,,,,,45.3,1.04
4,9,374,836,T0409374836,CHLK,5,22.0,15,0.17,KEEP,,,,,40.0,0.74
4,9,310,809,T0409310809,PRLO,5,23.8,12,0.19,KEEP,,,,,41.8,0.84
4,9,323,821,T0409323821,SRLO,5,25.6,13,0.21,KEEP,,,,,43.6,0.94
4,9,304,862,T0409304862,CHTP,5,26.5,13,0.23,KEEP,,,,,44.5,0.99
4,9,352,827,T0409352827,TRYG,5,28.6,12,0.26,KEEP,,,,,46.6,1.12
4,9,397,816,T0409397816,CHBK,5,27.7,11,0.24,KEEP,,,,,45.7,1.07
4,9,381,873,T0409381873,TRTM,5,16.2,13,0.1,KEEP,,,,,34.2,0.45
4,9,318,846,T0409318846,SROL,5,25.6,13,0.21,KEEP,,,,,43.6,0.94
4,9,305,887,T0409305887,CHKO,5,25.0,12,0.2,KEEP,,,,,43.0,0.91
4,9,365,815,T0409365815,PRDL,5,16.0,12,0.1,KEEP,,,,,34.0,0.44
4,9,353,816,T0409353816,CHLK,5,25.3,11,0.21,KEEP,,,,,43.3,0.92
4,9,339,866,T0409339866,CHKO,5,21.2,11,0.16,VICTIM,,,,0.08,39.2,0.7
4,9,344,870,T0409344870,KMPR,5,26.5,11,0.23,KEEP,,,,,44.5,0.99
4,9,325,883,T0409325883,KRPM,5,28.8,14,0.26,KEEP,,,,,46.8,1.14
4,9,397,876,T0409397876,TRTM,5,28.2,12,0.25,VICTIM,,,,0.125,46.2,1.1
4,9,313,839,T0409313839,TAUR,5,27.2,14,0.24,KEEP,,,,,45.2,1.04
4,9,359,893,T0409359893,SYCR,5,16.0,11,0.1,KEEP,,,,,34.0,0.44
4,9,398,832,T0409398832,CHKM,5,27.4,15,0.24,VICTIM,,,0.24,,,
4,9,389,864,T0409389864,SYCR,5,42.8,19,1.45,KEEP,,,,,57.8,1.91
4,9,354,847,T0409354847,TAUR,5,36.0,19,1.02,KEEP,,,,,51.0,1.41
4,9,331,846,T0409331846,PRDL,5,39.4,17,1.15,KEEP,,,,,54.4,1.65
4,9,383,887,T0409383887,SROL,5,36.3,19,1.04,VICTIM,,,,0.52,51.3,1.43
4,9,320,805,T0409320805,PRDL,5,39.1,20,1.25,VICTIM,,,1.25,,,
4,9,329,879,T0409329879,THNR,5,40.9,19,1.32,VICTIM,,,,0.66,55.9,1.76
4,9,303,830,T0409303830,TAUR,5,35.1,17,0.91,KEEP,,,,,50.1,1.35
4,9,300,807,T0409300807,SRLO,5,31.6,20,0.81,VICTIM,,,,0.405,46.6,1.12
4,9,330,860,T0409330860,NNON,5,37.9,20,1.17,VICTIM,,,1.17,,,
4,9,395,898,T0409395898,NNON,5,59.3,23,3.15,CUT,3.15,0,,,74.3,3.36
4,9,383,800,T0409383800,DYKL,5,54.2,22,2.56,CUT,2.56,159,,,69.2,2.87
4,9,354,810,T0409354810,TRTM,5,48.4,25,2.22,VICTIM,,,2.22,,,
4,9,371,820,T0409371820,TRTM,5,46.9,25,2.09,CUT,2.09,104,,,61.9,2.23
4,9,318,893,T0409318893,CHKM,5,72.1,27,5.2,CUT,5.2,47,,,93.1,5.47
4,9,308,833,T0409308833,CHLK,5,66.9,26,4.36,CUT,4.36,252,,,87.9,4.84
4,9,353,896,T0409353896,TEPI,5,98.8,29,10.29,CUT,10.29,296,,,119.8,9.28
4,9,384,892,T0409384892,KMPR,5,82.3,28,6.96,CUT,6.96,202,,,103.3,6.81
4,9,301,817,T0409301817,NIV,6,10.6,7,0.06,-,,,,,22.6,0.17
4,9,338,892,T0409338892,SMCH,6,14.5,8,0.09,-,,,,,26.5,0.23
4,9,378,835,T0409378835,SVCT,6,5.5,7,0.04,-,,,,,17.5,0.12
4,9,392,823,T0409392823,YEAM,6,6.0,5,0.04,VICTIM,,,0.04,,,
4,9,306,861,T0409306861,KANT,6,12.5,10,0.07,-,,,,,24.5,0.2
4,9,304,866,T0409304866,TNIV,6,10.2,9,0.06,-,,,,,22.2,0.17
4,9,346,811,T0409346811,SVPT,6,9.8,5,0.06,-,,,,,21.8,0.16
4,9,319,889,T0409319889,ANRD,6,5.1,5,0.04,-,,,,,17.1,0.11
4,9,338,879,T0409338879,ANKT,6,13.0,5,0.08,-,,,,,25.0,0.2
4,9,335,892,T0409335892,KKLG,6,9.7,10,0.06,-,,,,,21.7,0.16
4,9,333,848,T0409333848,ACSA,6,12.6,9,0.07,-,,,,,24.6,0.2
4,9,319,857,T0409319857,PPUL,6,14.1,8,0.09,-,,,,,26.1,0.22
4,9,351,882,T0409351882,TBOT,6,13.9,9,0.08,VICTIM,,,,0.04,25.9,0.22
4,9,363,863,T0409363863,PHNV,6,5.0,7,0.04,VICTIM,,,,0.02,17.0,0.11
4,9,395,834,T0409395834,ROCG,6,7.4,5,0.05,VICTIM,,,,0.025,19.4,0.14
4,9,397,827,T0409397827,PECH,6,5.9,5,0.04,VICTIM,,,,0.02,17.9,0.12
4,9,352,819,T0409352819,KHOS,6,10.3,10,0.06,-,,,,,22.3,0.17
4,9,379,844,T0409379844,SOPI,6,11.5,8,0.07,-,,,,,23.5,0.18
4,9,368,849,T0409368849,MTYK,6,14.2,7,0.09,VICTIM,,,,0.045,26.2,0.22
4,9,360,889,T0409360889,DKOR,6,10.0,9,0.06,VICTIM,,,,0.03,22.0,0.17
4,9,338,865,T0409338865,TRSK,6,5.1,8,0.04,VICTIM,,,,0.02,17.1,0.11
4,9,324,840,T0409324840,KLIG,6,5.4,6,0.04,VICTIM,,,,0.02,17.4,0.11
4,9,369,803,T0409369803,BADM,6,12.0,9,0.07,-,,,,,24.0,0.19
4,9,394,804,T0409394804,SARG,6,12.1,10,0.07,-,,,,,24.1,0.19
4,9,313,842,T0409313842,SVPT,6,7.4,8,0.05,-,,,,,19.4,0.14
4,9,359,846,T0409359846,PPVK,6,7.8,8,0.05,-,,,,,19.8,0.14
4,9,397,888,T0409397888,CHKG,6,14.5,8,0.09,-,,,,,26.5,0.23
4,9,331,863,T0409331863,DNKY,6,8.4,5,0.05,VICTIM,,,0.05,,,
4,9,371,830,T0409371830,PHUT,6,11.4,6,0.07,VICTIM,,,,0.035,23.4,0.18
4,9,342,819,T0409342819,ADCH,6,7.4,7,0.05,-,,,,,19.4,0.14
4,9,340,845,T0409340845,KKGN,6,7.8,6,0.05,VICTIM,,,,0.025,19.8,0.14
4,9,343,851,T0409343851,EPSH,6,12.3,6,0.07,VICTIM,,,,0.035,24.3,0.2
4,9,326,870,T0409326870,CKTM,6,11.2,5,0.07,-,,,,,23.2,0.18
4,9,387,802,T0409387802,SLCH,6,12.9,7,0.08,VICTIM,,,0.08,,,
4,9,394,893,T0409394893,ATNG,6,11.0,7,0.06,VICTIM,,,,0.03,23.0,0.18
4,9,393,863,T0409393863,DRDV,6,9.3,8,0.05,-,,,,,21.3,0.16
4,9,358,867,T0409358867,AMCN,6,9.6,7,0.06,-,,,,,21.6,0.16
4,9,329,829,T0409329829,NHAM,6,7.2,8,0.04,-,,,,,19.2,0.13
4,9,307,894,T0409307894,DAKD,6,11.7,6,0.07,VICTIM,,,,0.035,23.7,0.19
4,9,394,865,T0409394865,BADM,6,29.7,11,0.28,-,,,,,47.7,1.19
4,9,312,866,T0409312866,SLEN,6,30.0,12,0.55,VICTIM,,,0.55,,,
4,9,377,817,T0409377817,PLNG,6,21.3,11,0.16,-,,,,,39.3,0.7
4,9,393,877,T0409393877,TRYG,6,29.6,14,0.28,VICTIM,,,,0.14,47.6,1.19
4,9,367,899,T0409367899,SOUY,6,24.4,13,0.2,-,,,,,42.4,0.87
4,9,384,871,T0409384871,PRPN,6,26.8,13,0.23,-,,,,,44.8,1.01
4,9,358,800,T0409358800,SMCH,6,22.8,13,0.18,-,,,,,40.8,0.78
4,9,374,804,T0409374804,BRCH,6,18.4,11,0.12,VICTIM,,,,0.06,36.4,0.56
4,9,340,835,T0409340835,VOEG,6,28.8,12,0.26,-,,,,,46.8,1.14
4,9,395,854,T0409395854,SAVP,6,18.8,12,0.13,-,,,,,36.8,0.58
4,9,346,833,T0409346833,CREY,6,28.0,12,0.25,-,,,,,46.0,1.09
4,9,369,808,T0409369808,CHRK,6,28.4,15,0.26,VICTIM,,,,0.13,46.4,1.11
4,9,313,896,T0409313896,DKOR,6,15.8,14,0.1,-,,,,,33.8,0.43
4,9,346,846,T0409346846,POCH,6,15.5,14,0.1,VICTIM,,,,0.05,33.5,0.42
4,9,397,818,T0409397818,TRMN,6,15.1,13,0.09,-,,,,,33.1,0.4
4,9,306,805,T0409306805,KKCM,6,28.1,12,0.25,-,,,,,46.1,1.09
4,9,358,811,T0409358811,BDNG,6,17.4,12,0.11,VICTIM,,,,0.055,35.4,0.51
4,9,392,821,T0409392821,CREY,6,23.8,11,0.19,-,,,,,41.8,0.84
4,9,371,858,T0409371858,SLET,6,27.1,15,0.24,-,,,,,45.1,1.03
4,9,335,874,T0409335874,KDCH,6,21.6,14,0.16,-,,,,,39.6,0.72
4,9,369,882,T0409369882,CHCK,6,15.4,14,0.1,-,,,,,33.4,0.42
4,9,360,827,T0409360827,PROM,6,18.9,13,0.13,-,,,,,36.9,0.58
4,9,361,872,T0409361872,BOPR,6,26.3,13,0.22,-,,,,,44.3,0.98
4,9,332,843,T0409332843,ANOM,6,15.6,15,0.1,-,,,,,33.6,0.42
4,9,310,828,T0409310828,ATNG,6,24.2,13,0.19,-,,,,,42.2,0.86
4,9,365,839,T0409365839,SLCH,6,27.6,13,0.24,VICTIM,,,,0.12,45.6,1.06
4,9,373,858,T0409373858,KRAS,6,20.3,15,0.15,-,,,,,38.3,0.65
4,9,316,844,T0409316844,KMPT,6,20.9,14,0.15,-,,,,,38.9,0.68
4,9,358,803,T0409358803,BTIL,6,15.6,13,0.1,-,,,,,33.6,0.42
4,9,378,846,T0409378846,PAGS,6,25.1,11,0.21,VICTIM,,,0.21,,,
4,9,395,848,T0409395848,SVCT,6,19.1,15,0.13,-,,,,,37.1,0.59
4,9,385,807,T0409385807,TKOV,6,16.4,14,0.11,-,,,,,34.4,0.46
4,9,363,841,T0409363841,MAKP,6,16.5,15,0.11,-,,,,,34.5,0.47
4,9,316,853,T0409316853,ONLK,6,21.7,14,0.16,-,,,,,39.7,0.72
4,9,361,816,T0409361816,ROTY,6,17.1,14,0.11,VICTIM,,,0.11,,,
4,9,357,845,T0409357845,PHNO,6,24.5,11,0.2,-,,,,,42.5,0.88
4,9,353,843,T0409353843,TRYG,6,31.5,16,0.71,-,,,,,46.5,1.12
4,9,373,849,T0409373849,RPCK,6,38.5,18,1.13,-,,,,,53.5,1.58
4,9,371,878,T0409371878,KDCH,6,43.0,18,1.41,-,,,,,58.0,1.92
4,9,377,817,T0409377817,CHRM,6,31.1,19,0.76,-,,,,,46.1,1.09
4,9,369,825,T0409369825,TENG,6,30.5,19,0.73,VICTIM,,,,0.365,45.5,1.05
4,9,325,816,T0409325816,SANK,6,40.3,17,1.2,-,,,,,55.3,1.72
4,9,325,814,T0409325814,TOUK,6,35.8,16,0.91,-,,,,,50.8,1.4
4,9,321,832,T0409321832,KKKK,6,44.1,20,1.59,-,,,,,59.1,2.01
4,9,305,845,T0409305845,TAPL,6,30.4,20,0.75,-,,,,,45.4,1.05
4,9,389,877,T0409389877,TRSK,6,44.5,18,1.51,VICTIM,,,1.51,,,
4,9,349,886,T0409349886,KOKH,6,32.5,20,0.86,-,,,,,47.5,1.18
4,9,348,854,T0409348854,ATES,6,30.0,17,0.66,-,,,,,45.0,1.02
4,9,303,858,T0409303858,NIV,6,47.7,23,2.04,-,,,,,62.7,2.3
4,9,342,803,T0409342803,SMCH,6,48.8,24,2.2,-,,,,,63.8,2.39
4,9,340,896,T0409340896,KANT,6,51.3,22,2.29,-,,,,,66.3,2.61
4,9,364,814,T0409364814,ATES,6,47.8,23,2.05,-,,,,,62.8,2.31
4,9,334,895,T0409334895,ANOM,6,45.6,25,1.97,-,,,,,60.6,2.13
4,9,358,817,T0409358817,KOMT,6,51.7,25,2.53,-,,,,,66.7,2.65
4,9,366,826,T0409366826,SLET,6,51.9,22,2.34,VICTIM,,,,1.17,66.9,2.66
4,9,389,841,T0409389841,BOPR,6,95.1,29,9.53,-,,,,,116.1,8.69
4,9,380,844,T0409380844,SABL,6,69.9,27,4.89,-,,,,,90.9,5.2
4,9,363,832,T0409363832,UNKN,6,80.7,26,6.35,VICTIM,,,,3.175,101.7,6.59
4,9,305,843,T0409305843,PNAG,6,74.8,29,5.89,-,,,,,95.8,5.81
4,9,321,891,T0409321891,Others,7,5.0,6,0.04,-,,,,,17.0,0.11
4,9,330,884,T0409330884,Others,7,11.8,7,0.07,-,,,,,23.8,0.19
4,9,328,829,T0409328829,Others,7,9.2,8,0.05,-,,,,,21.2,0.16
4,9,389,826,T0409389826,Others,7,7.0,6,0.04,VICTIM,,,,0.02,19.0,0.13
4,9,377,845,T0409377845,Others,7,8.8,8,0.05,-,,,,,20.8,0.15
4,9,342,899,T0409342899,Others,7,5.2,8,0.04,-,,,,,17.2,0.11
4,9,342,892,T0409342892,Others,7,10.2,9,0.06,-,,,,,22.2,0.17
4,9,355,801,T0409355801,Others,7,11.9,5,0.07,-,,,,,23.9,0.19
4,9,332,873,T0409332873,Others,7,8.3,5,0.05,-,,,,,20.3,0.15
4,9,314,825,T0409314825,Others,7,9.8,5,0.06,-,,,,,21.8,0.16
4,9,320,814,T0409320814,Others,7,12.5,6,0.07,VICTIM,,,,0.035,24.5,0.2
4,9,359,870,T0409359870,Others,7,10.0,7,0.06,-,,,,,22.0,0.17
4,9,356,888,T0409356888,Others,7,12.1,8,0.07,VICTIM,,,,0.035,24.1,0.19
4,9,351,814,T0409351814,Others,7,10.6,6,0.06,-,,,,,22.6,0.17
4,9,308,854,T0409308854,Others,7,7.4,7,0.05,-,,,,,19.4,0.14
4,9,372,884,T0409372884,Others,7,12.2,10,0.07,-,,,,,24.2,0.19
4,9,314,877,T0409314877,Others,7,15.0,8,0.09,-,,,,,33.0,0.4
4,9,341,831,T0409341831,Others,7,12.0,7,0.07,-,,,,,24.0,0.19
4,9,381,807,T0409381807,Others,7,12.4,5,0.07,-,,,,,24.4,0.2
4,9,379,882,T0409379882,Others,7,7.7,9,0.05,-,,,,,19.7,0.14
4,9,303,842,T0409303842,Others,7,9.9,7,0.06,-,,,,,21.9,0.16
4,9,346,873,T0409346873,Others,7,8.9,7,0.05,-,,,,,20.9,0.15
4,9,353,815,T0409353815,Others,7,7.4,9,0.05,-,,,,,19.4,0.14
4,9,309,834,T0409309834,Others,7,12.8,10,0.08,-,,,,,24.8,0.2
4,9,358,841,T0409358841,Others,7,5.0,5,0.04,-,,,,,17.0,0.11
4,9,399,872,T0409399872,Others,7,14.2,5,0.09,VICTIM,,,,0.045,26.2,0.22
4,9,370,835,T0409370835,Others,7,6.0,7,0.04,VICTIM,,,,0.02,18.0,0.12
4,9,320,896,T0409320896,Others,7,10.1,10,0.06,-,,,,,22.1,0.17
4,9,397,884,T0409397884,Others,7,11.5,9,0.07,-,,,,,23.5,0.18
4,9,327,805,T0409327805,Others,7,9.2,10,0.05,-,,,,,21.2,0.16
4,9,304,828,T0409304828,Others,7,13.1,10,0.08,-,,,,,25.1,0.21
4,9,337,848,T0409337848,Others,7,13.6,8,0.08,-,,,,,25.6,0.21
4,9,326,828,T0409326828,Others,7,7.4,5,0.05,-,,,,,19.4,0.14
4,9,369,898,T0409369898,Others,7,7.2,8,0.04,-,,,,,19.2,0.13
4,9,348,840,T0409348840,Others,7,11.3,8,0.07,-,,,,,23.3,0.18
4,9,371,878,T0409371878,Others,7,14.1,7,0.09,-,,,,,26.1,0.22
4,9,314,805,T0409314805,Others,7,7.1,10,0.04,-,,,,,19.1,0.13
4,9,392,876,T0409392876,Others,7,6.7,7,0.04,VICTIM,,,0.04,,,
4,9,312,885,T0409312885,Others,7,11.8,8,0.07,-,,,,,23.8,0.19
4,9,312,825,T0409312825,Others,7,11.2,9,0.07,-,,,,,23.2,0.18
4,9,303,873,T0409303873,Others,7,9.5,10,0.06,-,,,,,21.5,0.16
4,9,315,885,T0409315885,Others,7,5.8,6,0.04,-,,,,,17.8,0.12
4,9,350,848,T0409350848,Others,7,13.0,5,0.08,VICTIM,,,,0.04,25.0,0.2
4,9,395,827,T0409395827,Others,7,9.3,7,0.05,VICTIM,,,0.05,,,
4,9,307,814,T0409307814,Others,7,26.0,14,0.22,-,,,,,44.0,0.96
4,9,358,875,T0409358875,Others,7,28.3,11,0.25,-,,,,,46.3,1.1
4,9,358,876,T0409358876,Others,7,15.9,13,0.1,-,,,,,33.9,0.44
4,9,321,842,T0409321842,Others,7,26.7,12,0.23,VICTIM,,,,0.115,44.7,1.01
4,9,348,863,T0409348863,Others,7,17.1,12,0.11,-,,,,,35.1,0.49
4,9,339,855,T0409339855,Others,7,19.2,13,0.13,-,,,,,37.2,0.6
4,9,331,858,T0409331858,Others,7,15.7,15,0.1,-,,,,,33.7,0.43
4,9,382,867,T0409382867,Others,7,17.1,15,0.11,-,,,,,35.1,0.49
4,9,377,891,T0409377891,Others,7,24.3,13,0.2,-,,,,,42.3,0.87
4,9,317,844,T0409317844,Others,7,28.5,13,0.26,-,,,,,46.5,1.12
4,9,385,842,T0409385842,Others,7,19.4,14,0.14,-,,,,,37.4,0.61
4,9,302,874,T0409302874,Others,7,28.7,12,0.26,-,,,,,46.7,1.13
4,9,390,815,T0409390815,Others,7,25.8,12,0.22,VICTIM,,,0.22,,,
4,9,337,827,T0409337827,Others,7,17.7,11,0.12,-,,,,,35.7,0.52
4,9,349,864,T0409349864,Others,7,17.1,15,0.11,-,,,,,35.1,0.49
4,9,365,888,T0409365888,Others,7,20.9,11,0.15,VICTIM,,,,0.075,38.9,0.68
4,9,300,820,T0409300820,Others,7,16.4,14,0.11,-,,,,,34.4,0.46
4,9,352,800,T0409352800,Others,7,24.6,15,0.2,-,,,,,42.6,0.88
4,9,396,833,T0409396833,Others,7,26.8,11,0.23,VICTIM,,,,0.115,44.8,1.01
4,9,389,880,T0409389880,Others,7,18.8,12,0.13,-,,,,,36.8,0.58
4,9,325,845,T0409325845,Others,7,27.3,13,0.24,VICTIM,,,,0.12,45.3,1.04
4,9,304,827,T0409304827,Others,7,20.3,14,0.15,-,,,,,38.3,0.65
4,9,333,892,T0409333892,Others,7,20.6,12,0.15,-,,,,,38.6,0.67
4,9,393,843,T0409393843,Others,7,28.0,15,0.25,-,,,,,46.0,1.09
4,9,385,855,T0409385855,Others,7,28.3,15,0.25,-,,,,,46.3,1.1
4,9,364,814,T0409364814,Others,7,20.7,14,0.15,-,,,,,38.7,0.67
4,9,381,862,T0409381862,Others,7,29.2,13,0.27,-,,,,,47.2,1.16
4,9,326,846,T0409326846,Others,7,19.8,15,0.14,-,,,,,37.8,0.63
4,9,320,865,T0409320865,Others,7,16.0,15,0.1,-,,,,,34.0,0.44
4,9,371,833,T0409371833,Others,7,26.8,12,0.23,-,,,,,44.8,1.01
4,9,315,834,T0409315834,Others,7,16.4,15,0.11,-,,,,,34.4,0.46
4,9,347,802,T0409347802,Others,7,28.7,13,0.26,-,,,,,46.7,1.13
4,9,315,882,T0409315882,Others,7,26.2,14,0.22,-,,,,,44.2,0.98
4,9,311,811,T0409311811,Others,7,24.7,11,0.2,-,,,,,42.7,0.89
4,9,367,815,T0409367815,Others,7,28.9,12,0.26,-,,,,,46.9,1.14
4,9,331,893,T0409331893,Others,7,19.7,15,0.14,-,,,,,37.7,0.62
4,9,312,845,T0409312845,Others,7,19.4,12,0.14,-,,,,,37.4,0.61
4,9,344,829,T0409344829,Others,7,16.8,13,0.11,-,,,,,34.8,0.48
4,9,305,894,T0409305894,Others,7,28.6,13,0.26,VICTIM,,,,0.13,46.6,1.12
4,9,375,817,T0409375817,Others,7,23.8,15,0.19,VICTIM,,,0.19,,,
4,9,396,818,T0409396818,Others,7,24.8,12,0.2,-,,,,,42.8,0.9
4,9,379,843,T0409379843,Others,7,25.3,12,0.21,-,,,,,43.3,0.92
4,9,382,859,T0409382859,Others,7,39.8,17,1.17,-,,,,,54.8,1.68
4,9,366,864,T0409366864,Others,7,42.3,16,1.27,VICTIM,,,,0.635,57.3,1.87
4,9,347,852,T0409347852,Others,7,37.9,16,1.02,VICTIM,,,,0.51,52.9,1.54
4,9,337,856,T0409337856,Others,7,31.0,19,0.76,-,,,,,46.0,1.09
4,9,365,841,T0409365841,Others,7,39.3,20,1.26,-,,,,,54.3,1.64
4,9,307,844,T0409307844,Others,7,36.7,20,1.1,-,,,,,51.7,1.46
4,9,344,830,T0409344830,Others,7,43.5,18,1.45,-,,,,,58.5,1.96
4,9,360,880,T0409360880,Others,7,34.2,20,0.95,-,,,,,49.2,1.29
4,9,312,832,T0409312832,Others,7,31.6,19,0.79,-,,,,,46.6,1.12
4,9,335,820,T0409335820,Others,7,44.7,19,1.58,-,,,,,59.7,2.05
4,9,367,822,T0409367822,Others,7,40.7,20,1.35,VICTIM,,,1.35,,,
4,9,399,845,T0409399845,Others,7,32.9,16,0.77,VICTIM,,,0.77,,,
4,9,301,876,T0409301876,Others,7,40.8,20,1.36,-,,,,,55.8,1.75
4,9,362,848,T0409362848,Others,7,32.1,20,0.84,VICTIM,,,,0.42,47.1,1.15
4,9,343,876,T0409343876,Others,7,49.0,23,2.15,-,,,,,64.0,2.41
4,9,392,877,T0409392877,Others,7,51.0,23,2.33,-,,,,,66.0,2.58
4,9,331,808,T0409331808,Others,7,58.3,23,3.05,-,,,,,73.3,3.27
4,9,368,864,T0409368864,Others,7,45.9,24,1.94,VICTIM,,,,0.97,60.9,2.15
4,9,364,896,T0409364896,Others,7,54.2,23,2.63,-,,,,,69.2,2.87
4,9,326,842,T0409326842,Others,7,49.8,22,2.16,VICTIM,,,,1.08,64.8,2.48
4,9,325,823,T0409325823,Others,7,56.7,25,3.05,-,,,,,71.7,3.11
4,9,353,842,T0409353842,Others,7,52.7,25,2.63,-,,,,,67.7,2.74
4,9,324,856,T0409324856,Others,7,56.0,24,2.89,-,,,,,71.0,3.04
4,9,312,880,T0409312880,Others,7,84.4,30,7.69,VICTIM,,,,3.845,105.4,7.11
4,9,395,812,T0409395812,Others,7,84.5,29,7.52,VICTIM,,,7.52,,,
4,9,321,885,T0409321885,Others,7,80.3,30,6.96,-,,,,,101.3,6.54
4,9,315,876,T0409315876,Others,7,89.1,26,7.74,-,,,,,110.1,7.78
4,10,306,935,T0410306935,PHDK,1,6.9,5,0.04,KEEP,,,,,18.9,0.24
4,10,320,956,T0410320956,PHDK,1,6.4,10,0.04,VICTIM,,,,0.02,18.4,0.22
4,10,329,958,T0410329958,PHDK,1,7.4,8,0.04,KEEP,,,,,19.4,0.26
4,10,363,943,T0410363943,PHDK,1,14.0,5,0.09,KEEP,,,,,26.0,0.55
4,10,322,931,T0410322931,PHDK,1,8.8,5,0.05,KEEP,,,,,20.8,0.31
4,10,308,996,T0410308996,PHDK,1,9.7,7,0.05,KEEP,,,,,21.7,0.35
4,10,318,974,T0410318974,PHDK,1,14.5,5,0.09,KEEP,,,,,26.5,0.57
4,10,367,963,T0410367963,PHDK,1,11.3,6,0.07,KEEP,,,,,23.3,0.42
4,10,354,996,T0410354996,PHDK,1,11.4,7,0.07,KEEP,,,,,23.4,0.42
4,10,391,962,T0410391962,PHDK,1,6.5,10,0.04,VICTIM,,,,0.02,18.5,0.23
4,10,373,915,T0410373915,PHDK,1,9.9,8,0.06,KEEP,,,,,21.9,0.36
4,10,375,924,T0410375924,PHDK,1,7.1,8,0.04,KEEP,,,,,19.1,0.25
4,10,343,912,T0410343912,PHDK,1,14.7,6,0.1,KEEP,,,,,26.7,0.58
4,10,363,988,T0410363988,PHDK,1,12.6,10,0.08,KEEP,,,,,24.6,0.48
4,10,315,913,T0410315913,PHDK,1,10.8,5,0.06,VICTIM,,,,0.03,22.8,0.4
4,10,389,950,T0410389950,PHDK,1,19.3,12,0.32,VICTIM,,,,0.16,37.3,1.23
4,10,381,927,T0410381927,PHDK,1,15.0,15,0.24,KEEP,,,,,33.0,0.94
4,10,330,932,T0410330932,PHDK,1,16.0,11,0.21,KEEP,,,,,34.0,1.0
4,10,394,925,T0410394925,PHDK,1,28.9,11,0.66,KEEP,,,,,46.9,1.99
4,10,307,988,T0410307988,PHDK,1,19.8,15,0.4,VICTIM,,,,0.2,37.8,1.26
4,10,336,942,T0410336942,PHDK,1,17.3,11,0.25,KEEP,,,,,35.3,1.09
