VICTIM,Cut Tree,Category Damage
T0606593513,T0706626547,1
T0606589586,T0706626564,1
T0606593513,T0706628548,1
T0706647535,T0706629562,2
T0706647535,T0706629567,2
T0706647535,T0706630561,2
T0706645543,T0706631515,2
T0707616623,T0706631590,1
T0706645543,T0706632513,2
T0706657555,T0706632543,1
T0706647535,T0706632562,2
T0707616623,T0706633586,1
T0706654584,T0706635568,2
T0706647535,T0706636564,2
T0706613581,T0706636575,1
T0706657555,T0706637545,1
T0706654584,T0706637562,2
T0706657555,T0706640526,2
T0706657555,T0706644525,2
T0706657555,T0706645524,2
T0706679523,T0706651530,2
T0707684605,T0706653587,2
T0706666580,T0706654577,1
T0706666580,T0706655544,2
T0706679523,T0706656534,2
T0706679523,T0706657531,2
T0707684605,T0706657582,2
T0706637567,T0706660569,1
T0707641617,T0706660590,2
T0706666580,T0706662579,1
T0707641617,T0706663589,2
T0706660512,T0706664516,1
T0707684605,T0706664575,1
T0706637567,T0706665569,1
T0707684605,T0706665576,1
T0706680564,T0706668535,2
T0707684605,T0706669581,1
T0706680564,T0706671536,2
T0706680564,T0706671537,2
T0705654485,T0706672508,2
T0705654485,T0706672509,2
T0705654485,T0706673508,2
T0706647535,T0706673521,1
T0706680564,T0706673538,2
T0706680564,T0706673538,2
T0706680564,T0706675535,2
T0806707520,T0706677526,1
T0706676563,T0706677568,1
T0706660512,T0706680530,2
T0706647535,T0706681517,1
T0706660512,T0706682538,2
T0706647535,T0706683516,1
T0706660512,T0706684536,1
T0706660512,T0706684536,1
T0806707520,T0706688524,1
T0705654485,T0706689509,1
T0806725526,T0706689539,2
T0706660512,T0706691542,1
T0806714549,T0706691569,2
T0806725526,T0706692536,2
T0806725526,T0706694535,2
T0806725526,T0706694540,2
T0706681515,T0706694542,1
T0706674584,T0706694564,2
T0607578634,T0707600602,2
T0608577706,T0707600697,2
T0608577706,T0707601699,2
T0707608632,T0707602666,2
T0707627641,T0707603632,2
T0707608632,T0707605662,2
T0707608632,T0707605663,2
T0607590632,T0707605670,1
T0707641617,T0707607641,1
T0707641617,T0707609641,1
T0707606646,T0707611618,2
T0707618608,T0707612633,2
T0707618608,T0707612637,2
T0707618608,T0707612638,2
T0707618608,T0707613634,2
T0707618608,T0707615632,2
T0607599660,T0707616693,2
T0707606646,T0707617618,2
T0707618608,T0707617632,2
T0707618608,T0707617638,2
T0707656680,T0707617678,2
T0707627641,T0707618611,1
T0707618608,T0707618638,2
T0707656680,T0707618675,2
T0707656680,T0707618680,2
T0607590632,T0707619647,2
T0607590632,T0707621644,2
T0607592669,T0707621671,2
T0607592669,T0707622665,2
T0707656680,T0707622677,2
T0607592669,T0707623669,2
T0607599660,T0707623673,1
T0707656680,T0707623678,2
T0607590632,T0707624643,2
T0707640646,T0707625615,2
T0607590632,T0707625647,2
T0607592669,T0707625667,2
T0607592669,T0707625671,2
T0607590632,T0707626646,2
T0607590632,T0707626648,2
T0607592669,T0707626666,2
T0607592669,T0707626669,2
T0607592669,T0707626672,2
T0707640646,T0707627616,2
T0707640646,T0707628611,2
T0707640646,T0707629608,2
T0707652663,T0707629641,2
T0707640646,T0707631612,2
T0707608632,T0707637625,1
T0707604676,T0707638685,1
T0706637567,T0707639605,2
T0707661659,T0707639673,1
T0706637567,T0707640604,2
T0706637567,T0707640605,2
T0707608632,T0707640624,1
T0707661659,T0707640673,1
T0708640710,T0707640677,2
T0708640710,T0707640680,2
T0706637567,T0707641604,2
T0706637567,T0707642604,2
T0707608632,T0707642623,1
T0706637592,T0707645608,1
T0708627713,T0707646688,2
T0708627713,T0707649690,2
T0708627713,T0707649692,2
T0706637592,T0707651619,1
T0706674584,T0707652614,1
T0706637592,T0707654626,1
T0707638647,T0707656636,1
T0707654640,T0707658654,1
T0707682675,T0707658655,2
T0707654640,T0707660660,1
T0707646643,T0707663662,2
T0707646643,T0707663666,2
T0706637592,T0707664605,2
T0707686629,T0707665653,2
T0706637592,T0707666611,2
T0707686629,T0707666646,2
T0707686629,T0707667651,2
T0707638647,T0707669629,1
T0707686629,T0707669647,2
T0707686629,T0707669649,2
T0707686629,T0707669650,2
T0707646643,T0707669661,2
T0806702598,T0707671604,2
T0706637592,T0707671608,2
T0706637592,T0707672608,2
T0806702598,T0707674605,2
T0707661659,T0707674630,2
T0707689675,T0707674650,2
T0807703657,T0707674674,2
T0707661659,T0707677632,2
T0707654640,T0707677648,2
T0707654640,T0707677650,2
T0707654640,T0707678649,2
T0707661659,T0707679629,2
T0707654640,T0707680647,2
T0707661627,T0707685655,1
T0707676695,T0707685693,1
T0806704599,T0707686630,2
T0806704599,T0707688632,2
T0806704599,T0707689633,2
T0707661627,T0707690649,2
T0806704599,T0707691633,2
T0707661627,T0707691662,1
T0807725684,T0707691679,1
T0806704599,T0707692629,2
T0707661627,T0707692662,1
T0707676695,T0707694691,1
T0807725684,T0707698680,1
T0708627713,T0708601735,1
T0708611719,T0708601741,1
T0608576783,T0708604764,2
T0708639738,T0708605744,2
T0708639738,T0708607746,2
T0708639738,T0708608746,2
T0707604676,T0708609712,2
T0708639738,T0708609749,2
T0707604676,T0708610707,2
T0608586764,T0708610731,1
T0707604676,T0708611709,2
T0707604676,T0708611711,2
T0609593814,T0708611777,1
T0707604676,T0708612713,2
T0608584743,T0708612738,1
T0708610741,T0708612746,1
T0707604676,T0708613708,2
T0708609719,T0708614747,1
T0708646786,T0708614798,2
T0708646790,T0708617776,2
T0708646790,T0708617780,2
T0708646786,T0708617797,2
T0708646786,T0708618792,2
T0608591751,T0708619747,1
T0708655747,T0708620750,2
T0708610741,T0708620768,1
T0708646790,T0708622778,2
T0708655747,T0708623746,2
T0708646790,T0708623778,2
T0708646790,T0708623780,2
T0708659760,T0708624759,2
T0708655747,T0708625751,2
T0708658771,T0708626779,2
T0708658771,T0708626781,2
T0708658771,T0708627784,2
T0708659760,T0708628757,2
T0708659760,T0708628758,2
T0708659760,T0708628760,2
T0708659760,T0708628762,2
T0708663751,T0708629745,2
T0708659760,T0708631757,2
T0708663751,T0708634749,2
T0708671765,T0708635761,2
T0708610741,T0708636754,2
T0708663751,T0708637746,2
T0708671765,T0708637764,2
T0708663751,T0708638747,2
T0708609719,T0708639726,2
T0708671765,T0708639761,2
T0708609719,T0708641720,2
T0708610741,T0708641753,2
T0708610741,T0708642751,2
T0708611719,T0708643703,2
T0708611719,T0708644706,2
T0708662727,T0708644751,2
T0708611719,T0708645703,2
T0708662727,T0708646756,2
T0708662727,T0708648751,2
T0708674760,T0708650777,2
T0708674760,T0708651775,2
T0708674760,T0708651777,2
T0708674760,T0708654773,2
T0708674760,T0708655778,2
T0708646786,T0708656754,1
T0708674760,T0708657780,2
T0708663751,T0708659733,1
T0708648740,T0708663757,1
T0707676695,T0708666723,2
T0708671765,T0708666732,1
T0707676695,T0708667721,2
T0708671765,T0708669750,1
T0708648740,T0708669761,2
T0708648740,T0708672759,2
T0707676695,T0708673723,2
T0708648740,T0708673764,2
T0708648740,T0708673767,2
T0808706752,T0708673777,1
T0707676695,T0708674722,2
T0708648740,T0708674765,2
T0708648740,T0708674769,1
T0708662727,T0708675718,1
T0708648740,T0708678762,2
T0708648740,T0708678775,1
T0708674771,T0708678780,1
T0808706752,T0708680771,1
T0708662727,T0708681714,1
T0708681732,T0708682763,1
T0708666778,T0708684757,2
T0708666778,T0708685760,2
T0708699749,T0708685777,1
T0708683707,T0708686738,1
T0708674771,T0708686798,1
T0708674760,T0708687746,1
T0708674760,T0708690742,1
T0708674760,T0708696736,1
T0708674771,T0708699782,2
T0709629880,T0709601885,2
T0709629880,T0709602882,2
T0609577851,T0709605838,2
T0609598883,T0709612860,2
T0609598883,T0709613865,2
T0609598883,T0709614866,2
T0609598883,T0709615860,2
T0609598883,T0709616860,2
T0609598883,T0709618861,2
T0609598883,T0709620862,2
T0709616871,T0709621898,2
T0709616871,T0709625894,2
T0709625857,T0709626826,2
T0709625857,T0709628822,2
T0709625857,T0709628828,2
T0709610861,T0709628841,1
T0709616871,T0709628898,2
T0709625857,T0709629822,2
T0709616871,T0709629895,2
T0709610861,T0709630839,1
T0709604856,T0709630844,2
T0709604856,T0709631845,2
T0709625857,T0709632827,2
T0708666778,T0709633803,1
T0709610861,T0709633835,1
T0709604856,T0709634845,2
T0709604856,T0709635841,2
T0709604856,T0709635846,2
T0709611860,T0709635867,2
T0709604856,T0709636839,2
T0709639853,T0709640828,2
T0709639853,T0709642824,2
T0709611860,T0709642866,2
T0709616871,T0709642880,1
T0709611860,T0709643870,2
T0709639853,T0709645830,2
T0709681887,T0709645888,2
T0710618912,T0709645896,2
T0709639853,T0709646830,2
T0709681887,T0709646882,2
T0709639853,T0709647824,2
T0709681887,T0709647882,2
T0710672931,T0709648895,1
T0709644801,T0709656836,1
T0709644801,T0709656836,1
T0709652874,T0709656892,1
T0710684923,T0709664893,2
T0710684923,T0709667895,2
T0710684923,T0709667897,2
T0710684923,T0709669899,2
T0709694848,T0709670863,2
T0709694848,T0709671862,2
T0710656907,T0709671870,1
T0710684923,T0709671893,2
T0709662847,T0709673857,1
T0709694848,T0709673860,2
T0709644801,T0709677807,2
T0709652874,T0709677878,2
T0709652874,T0709678877,2
T0709693838,T0709679818,2
T0709644801,T0709680814,2
T0709681887,T0709680853,1
T0709681887,T0709680864,1
T0709652874,T0709680879,2
T0709693838,T0709682814,2
T0709693838,T0709682831,1
T0709652874,T0709682880,2
T0709652874,T0709682885,2
T0709662847,T0709683871,2
T0709662847,T0709684866,2
T0709694858,T0709684887,2
T0709652874,T0709685880,2
T0709694858,T0709685888,2
T0709669861,T0709686835,2
T0809706856,T0709686874,2
T0709652874,T0709686882,2
T0709694858,T0709686885,2
T0709694858,T0709686890,2
T0709694858,T0709687887,2
T0809725831,T0709688801,1
T0709669861,T0709688836,2
T0709662847,T0709688871,1
T0709694858,T0709689890,2
T0709669861,T0709691833,2
T0709669861,T0709691834,2
T0709694858,T0709691888,2
T0809725831,T0709692805,1
T0809725831,T0709699803,2
T0610599939,T0710600906,2
T0610599939,T0710601908,2
T0610599939,T0710602903,2
T0610599939,T0710605905,2
T0610599939,T0710606909,2
T0709602896,T0710607915,1
T0709602896,T0710608921,1
T0610599968,T0710611937,2
T0710637926,T0710615912,2
T0710637926,T0710616903,2
T0710607925,T0710616945,1
T0610582983,T0710616988,1
T0710607900,T0710617934,2
T0710637926,T0710618912,2
T0710607900,T0710618933,2
T0710637926,T0710620910,2
T0710656907,T0710621920,2
T0710656907,T0710622922,2
T0710657942,T0710622933,2
T0710657942,T0710622937,2
T0710656907,T0710624922,2
T0710657942,T0710625936,2
T0710607900,T0710627905,1
T0710656907,T0710629919,2
T0709602896,T0710631904,2
T0710669939,T0710633934,2
T0710669939,T0710633940,2
T0709602896,T0710635904,2
T0709602896,T0710635905,2
T0709602896,T0710635907,2
T0709602896,T0710636903,2
T0710669939,T0710636934,2
T0710656940,T0710636953,1
T0709602896,T0710637904,2
T0709602896,T0710637908,2
T0710669939,T0710639935,2
T0710669939,T0710639937,2
T0710607925,T0710639941,2
T0710672931,T0710643909,2
T0710672931,T0710644909,2
T0710672931,T0710646912,2
T0710672931,T0710647917,2
T0710624972,T0710647988,2
T0710656940,T0710648945,1
T0710624972,T0710649962,2
T0710624972,T0710649966,2
T0710684923,T0710650901,1
T0710657942,T0710650910,1
T0710672931,T0710650912,2
T0710672931,T0710650913,2
T0710672931,T0710650915,2
T0710624972,T0710650969,2
T0710684923,T0710652903,1
T0710685926,T0710652924,2
T0710624972,T0710652984,2
T0710624972,T0710653964,2
T0710624972,T0710653965,2
T0710624972,T0710654967,2
T0710685926,T0710655918,2
T0710624972,T0710655967,2
T0710624972,T0710655985,2
T0710624972,T0710655990,2
T0710684923,T0710656906,1
T0710685926,T0710656927,2
T0710624972,T0710656965,2
T0710672931,T0710657909,1
T0710685926,T0710657927,2
T0710630997,T0710658988,2
T0710685926,T0710660924,2
T0810700992,T0710662984,2
T0710692956,T0710663975,2
T0810700992,T0710663983,2
T0810700992,T0710664987,2
T0710692956,T0710666972,2
T0710692956,T0710666977,2
T0709648888,T0710667910,2
T0710669939,T0710667914,1
T0710692956,T0710667975,2
T0810700992,T0710668984,2
T0810700992,T0710668985,2
T0810700992,T0710668985,2
T0810700992,T0710668986,2
T0709648888,T0710669912,2
T0709648888,T0710669915,2
T0710656940,T0710671916,2
T0710656940,T0710673917,2
T0710656940,T0710673920,2
T0810705920,T0710677916,2
T0709657885,T0710681903,2
T0710685926,T0710684917,1
T0710665997,T0710691973,2
T0710665997,T0710691973,2
T0810707977,T0710692996,1
T0710673980,T0710696959,1
T0810700992,T0710696962,1
T0810707977,T0710699987,1
T0801722024,T0801701050,1
T0801722024,T0801702049,1
T0701696028,T0801706004,2
T0701696028,T0801707006,2
T0801737058,T0801707067,1
T0701696028,T0801708002,2
T0701696028,T0801708006,2
T0701696028,T0801709009,2
T0101075032,T0801710000,1
T0801718049,T0801710014,2
T0801738042,T0801711026,2
T0801718049,T0801712015,2
T0801722024,T0801712036,1
T0701689059,T0801712057,1
T0801718049,T0801713017,2
T0101075032,T0801714000,1
T0701696028,T0801714005,2
T0801738042,T0801715022,2
T0801738042,T0801715024,2
T0801718049,T0801716016,2
T0701689059,T0801716057,1
T0702695110,T0801716096,2
T0801718049,T0801717017,2
T0801718049,T0801717017,2
T0801746056,T0801717033,2
T0701683079,T0801717071,2
T0701683079,T0801717079,2
T0801700096,T0801718068,2
T0801738042,T0801719023,2
T0701683079,T0801719071,2
T0702695110,T0801719099,2
T0702695110,T0801720094,2
T0801700096,T0801721065,2
T0701683079,T0801721074,2
T0702695110,T0801721091,2
T0702695110,T0801721099,2
T0101075032,T0801722000,1
T0801746056,T0801722032,2
T0801700096,T0801722069,2
T0702695110,T0801722094,2
T0801745057,T0801724048,2
T0801746056,T0801725033,1
T0801745057,T0801726044,2
T0801745057,T0801726045,2
T0801745057,T0801731029,1
T0801712082,T0801735076,2
T0801712082,T0801739073,2
T0801755045,T0801740010,2
T0801755045,T0801740017,2
T0801712082,T0801740073,2
T0801755045,T0801741012,2
T0801755045,T0801741017,2
T0801712082,T0801741076,2
T0801755045,T0801742011,2
T0801755045,T0801742014,2
T0801755045,T0801742017,2
T0801755045,T0801743012,2
T0801765055,T0801743076,2
T0801765055,T0801743077,2
T0801765055,T0801743078,2
T0801737058,T0801744025,2
T0801765055,T0801744072,2
T0101075032,T0801745000,1
T0801765055,T0801746072,2
T0801742067,T0801746097,2
T0801742067,T0801747068,1
T0801765055,T0801747070,2
T0801765055,T0801747075,2
T0801722024,T0801748007,2
T0801737058,T0801748029,2
T0801742067,T0801748095,2
T0801737058,T0801751024,2
T0801737058,T0801751027,2
T0801751070,T0801752099,2
T0801751070,T0801757071,1
T0101075032,T0801758000,1
T0801753030,T0801758059,2
T0801753030,T0801758062,2
T0802744106,T0801758081,1
T0801742067,T0801759070,1
T0801784046,T0801760028,2
T0101075032,T0801763000,1
T0801751070,T0801763072,1
T0801784046,T0801764025,2
T0801753030,T0801764060,2
T0801765055,T0801771049,1
T0801751070,T0801771073,1
T0801751070,T0801776074,1
T0902802107,T0801778085,1
T0901802061,T0801781079,2
T0902802107,T0801781091,2
T0801751070,T0801783075,1
T0902802107,T0801783085,2
T0901802061,T0801784076,2
T0902802107,T0801784092,2
T0801753030,T0801785039,1
T0902802107,T0801785089,2
T0901816061,T0801787081,2
T0901815083,T0801789092,2
T0901815083,T0801789099,2
T0801765055,T0801794025,1
T0802793114,T0801795084,2
T0802793114,T0801796083,2
T0802793114,T0801797079,2
T0802793114,T0801798083,2
T0901814076,T0801799093,2
T0802700160,T0802700129,2
T0802700160,T0802704133,2
T0802711123,T0802704158,1
T0802739143,T0802706124,1
T0702680191,T0802707191,2
T0802711123,T0802708137,1
T0802739143,T0802709126,1
T0802739143,T0802709127,1
T0802708148,T0802711127,1
T0702682145,T0802711139,2
T0802708148,T0802712119,1
T0802739143,T0802712128,1
T0702680191,T0802712193,2
T0802744106,T0802713122,2
T0702682145,T0802713141,2
T0802744106,T0802714117,2
T0802744106,T0802714119,2
T0802744106,T0802714122,2
T0802744106,T0802714122,2
T0802744106,T0802716122,2
T0802744106,T0802717118,2
T0802739143,T0802717131,1
T0802744106,T0802718120,2
T0702699122,T0802718146,2
T0702695112,T0802720126,2
T0702695112,T0802720128,2
T0702699122,T0802720146,2
T0702695112,T0802721126,2
T0702699122,T0802721143,2
T0702699122,T0802721150,2
T0802729160,T0802721192,1
T0801704083,T0802722100,1
T0702695112,T0802723129,2
T0702699122,T0802723144,2
T0702695112,T0802724130,2
T0702699122,T0802724147,2
T0702695112,T0802725129,2
T0702695112,T0802725129,2
T0802739143,T0802726114,2
T0801704083,T0802727102,2
T0802739143,T0802727113,2
T0802714197,T0802730179,1
T0801704083,T0802732110,1
T0802705156,T0802732153,2
T0802704169,T0802733158,2
T0802767181,T0802733191,2
T0802705156,T0802734147,2
T0802704169,T0802734162,2
T0802714197,T0802734174,1
T0801704083,T0802735112,1
T0802704169,T0802735162,2
T0802767181,T0802735190,2
T0802767181,T0802735196,2
T0802705156,T0802736151,2
T0802704169,T0802736157,2
T0802704169,T0802736163,2
T0802704169,T0802736165,2
T0802767181,T0802736192,2
T0802767181,T0802736192,2
T0802767181,T0802736193,2
T0802714197,T0802737172,1
T0802714197,T0802737172,1
T0802771160,T0802738152,1
T0802767181,T0802738196,2
T0802704169,T0802739159,2
T0802767181,T0802739194,2
T0802767181,T0802739196,2
T0801739098,T0802740100,1
T0802711123,T0802740115,2
T0802711123,T0802745117,2
T0802768188,T0802745162,2
T0801739098,T0802746112,1
T0802768188,T0802746163,2
T0802711123,T0802747117,2
T0802768188,T0802747165,2
T0802768188,T0802747172,1
T0802768188,T0802748161,2
T0802768188,T0802750159,2
T0802768188,T0802750162,2
T0801756098,T0802751131,2
T0801756098,T0802752127,2
T0801751070,T0802753101,2
T0801756098,T0802753124,2
T0802781175,T0802753169,2
T0801751070,T0802756100,2
T0802729160,T0802756149,2
T0802729160,T0802756150,2
T0802729160,T0802756157,2
T0801751070,T0802757104,2
T0802729160,T0802757151,2
T0802729160,T0802757152,2
T0802729160,T0802757155,2
T0801751070,T0802758106,2
T0802771160,T0802760132,2
T0802771160,T0802761125,2
T0802729160,T0802761154,2
T0802790183,T0802761194,1
T0801739098,T0802763113,2
T0801739098,T0802767114,2
T0801739098,T0802768107,2
T0802771160,T0802768129,2
T0801739098,T0802769114,2
T0801739098,T0802770110,2
T0802743184,T0802770168,2
T0802743184,T0802771171,2
T0802790183,T0802771190,1
T0802781175,T0802773150,1
T0802767181,T0802777156,1
T0802743184,T0802777170,2
T0802767181,T0802778153,1
T0802770173,T0802779162,1
T0902806149,T0802780151,2
T0902817152,T0802783146,2
T0902806149,T0802784158,2
T0902817152,T0802785138,2
T0902817152,T0802785140,2
T0902806149,T0802785157,2
T0802767139,T0802791143,2
T0802767139,T0802791144,2
T0802770185,T0802791197,2
T0801776080,T0802793104,2
T0801776080,T0802793104,2
T0801776080,T0802793105,2
T0802767139,T0802794146,2
T0801776080,T0802795105,2
T0801776080,T0802795106,2
T0802767139,T0802795146,2
T0801776080,T0802796101,2
T0802790183,T0802799155,2
T0703673266,T0803701296,1
T0703697236,T0803702262,2
T0803707275,T0803704246,1
T0803707275,T0803704246,1
T0703697236,T0803704265,2
T0703697236,T0803707266,2
T0703697236,T0803709261,2
T0703686299,T0803710283,2
T0703699262,T0803711241,1
T0703699262,T0803712238,1
T0804737323,T0803713296,2
T0804737323,T0803715293,2
T0703699262,T0803716232,1
T0703686299,T0803716288,2
T0804737323,T0803718294,2
T0804718314,T0803719287,1
T0803734239,T0803720264,1
T0804737323,T0803720293,2
T0802743184,T0803723223,1
T0802743184,T0803723223,1
T0803713278,T0803724261,1
T0802743184,T0803725219,1
T0803749263,T0803728273,1
T0803758242,T0803731214,1
T0803758242,T0803734221,2
T0803749263,T0803734270,1
T0803758242,T0803735217,1
T0803764258,T0803735270,2
T0803758242,T0803736222,2
T0803758242,T0803737224,2
T0803764258,T0803739271,2
T0803758242,T0803740222,2
T0803764258,T0803741275,2
T0803772291,T0803742299,2
T0803772291,T0803743298,2
T0803764258,T0803744271,2
T0803763296,T0803746297,1
T0804753322,T0803747289,2
T0803786240,T0803752221,2
T0803775274,T0803756297,1
T0803786240,T0803758227,2
T0803768244,T0803758276,2
T0803768244,T0803758278,2
T0803768244,T0803759274,2
